Year,Month,Day,Hour,Minute,Temperature,DHI,Wind Speed,Pressure,Wind Direction,GHI,DNI,Relative Humidity
2017,1,1,0,30,19,0,1.5,1012,96,0,0,67.73
2017,1,1,1,30,19.2,0,1.5,1013,91,0,0,64.43
2017,1,1,2,30,20.8,54,1.8,1014,87,87,225,56.83
2017,1,1,3,30,23.4,116,1.9,1014,67,287,494,46.23
2017,1,1,4,30,26.1,150,2.1,1014,44,478,642,37.1
2017,1,1,5,30,28.4,168,2.2,1014,32,626,722,30.9
2017,1,1,6,30,29.7,192,2,1013,15,703,728,29.51
2017,1,1,7,30,30.4,187,2.1,1012,177,722,748,27.98
2017,1,1,8,30,30.6,176,2.2,1011,343,668,736,26.9
2017,1,1,9,30,30.3,152,2.3,1010,335,553,707,27.3
2017,1,1,10,30,29.4,124,2.1,1010,328,378,606,28.82
2017,1,1,11,30,27.2,80,1.7,1011,320,174,405,34.34
2017,1,1,12,30,25.1,7,1.5,1011,316,8,32,40.06
2017,1,1,13,30,24.2,0,1.4,1012,319,0,1,41.98
2017,1,1,14,30,23.6,0,1.4,1013,325,0,0,43.34
2017,1,1,15,30,23.1,0,1.3,1013,334,0,0,44.92
2017,1,1,16,30,22.6,0,1.4,1013,347,0,0,46.99
2017,1,1,17,30,22.1,0,1.6,1013,181,0,0,47.93
2017,1,1,18,30,21.5,0,1.9,1013,17,0,0,45.81
2017,1,1,19,30,20.7,0,2.1,1013,33,0,0,46.23
2017,1,1,20,30,19.8,0,2.2,1013,44,0,0,50.99
2017,1,1,21,30,19.1,0,2.2,1013,52,0,0,55.23
2017,1,1,22,30,18.5,0,2.2,1013,60,0,0,58.34
2017,1,1,23,30,18.3,0,2.2,1013,66,0,0,59.06
2017,1,2,0,30,17.7,0,2.2,1014,84,0,0,59.91
2017,1,2,1,30,18.1,0,2.2,1014,93,0,0,57.47
2017,1,2,2,30,19.9,51,2.5,1015,98,95,304,51.38
2017,1,2,3,30,22.7,97,2.7,1016,85,302,596,41.37
2017,1,2,4,30,25.6,121,2.8,1016,56,498,738,31.99
2017,1,2,5,30,27.7,134,2.9,1015,35,648,810,26.62
2017,1,2,6,30,29,150,2.8,1015,23,730,823,23.88
2017,1,2,7,30,29.7,151,2.7,1014,14,746,829,24.52
2017,1,2,8,30,29.9,146,2.7,1013,6,689,809,24.9
2017,1,2,9,30,29.7,136,2.9,1012,180,563,750,25.14
2017,1,2,10,30,28.9,116,2.9,1012,355,385,641,26.38
2017,1,2,11,30,26.7,78,2.6,1013,350,178,429,31.12
2017,1,2,12,30,24.5,8,2.7,1014,351,9,33,36.2
2017,1,2,13,30,23.7,0,3.1,1014,179,0,0,36.48
2017,1,2,14,30,23,0,3.4,1015,11,0,0,36.68
2017,1,2,15,30,22.2,0,3.6,1015,24,0,0,37.58
2017,1,2,16,30,21.4,0,3.5,1015,39,0,0,39.22
2017,1,2,17,30,20.5,0,3.4,1015,52,0,0,41.81
2017,1,2,18,30,19.8,0,3.3,1015,65,0,0,44.14
2017,1,2,19,30,19.2,0,3.2,1015,78,0,0,46.24
2017,1,2,20,30,18.6,0,3.2,1014,88,0,0,48.28
2017,1,2,21,30,18.2,0,3.2,1014,94,0,0,49.68
2017,1,2,22,30,17.7,0,3.4,1014,96,0,0,51.5
2017,1,2,23,30,17.5,0,3.5,1014,97,0,0,52.33
2017,1,3,0,30,17,0,3.7,1015,98,0,0,54.88
2017,1,3,1,30,17.2,0,4.1,1016,98,0,0,55.38
2017,1,3,2,30,18.7,52,4.4,1016,96,89,254,51.25
2017,1,3,3,30,21.4,110,4.6,1017,94,291,527,43.65
2017,1,3,4,30,24.5,141,4.6,1017,89,484,670,35.89
2017,1,3,5,30,27,158,4.1,1016,77,634,749,29.64
2017,1,3,6,30,28.6,166,3.6,1015,65,721,788,25.56
2017,1,3,7,30,29.5,165,3.2,1013,56,739,800,25.25
2017,1,3,8,30,29.9,158,3,1012,49,684,782,26.17
2017,1,3,9,30,29.9,132,3,1012,46,569,764,26.35
2017,1,3,10,30,29.2,111,2.7,1012,45,391,663,27.6
2017,1,3,11,30,27,75,2.2,1012,45,184,462,32.86
2017,1,3,12,30,24.8,10,2.2,1012,50,11,52,38.23
2017,1,3,13,30,23.9,0,2.5,1013,61,0,0,39.5
2017,1,3,14,30,23.2,0,2.7,1013,73,0,0,40.21
2017,1,3,15,30,22.5,0,2.9,1014,82,0,0,40.69
2017,1,3,16,30,21.7,0,2.9,1014,89,0,0,41.13
2017,1,3,17,30,20.9,0,2.8,1014,95,0,0,42.78
2017,1,3,18,30,20.2,0,2.7,1013,101,0,0,45.41
2017,1,3,19,30,19.5,0,2.7,1013,105,0,0,48.33
2017,1,3,20,30,19,0,2.7,1013,107,0,0,50.64
2017,1,3,21,30,18.4,0,2.7,1012,108,0,0,53
2017,1,3,22,30,18,0,2.7,1012,109,0,0,54.72
2017,1,3,23,30,17.8,0,2.7,1013,110,0,0,55.76
2017,1,4,0,30,17.3,0,2.8,1013,113,0,0,57.81
2017,1,4,1,30,17.9,0,3.1,1014,115,0,0,55.96
2017,1,4,2,30,19.7,51,3.3,1015,114,95,307,50.09
2017,1,4,3,30,22.5,99,2.9,1015,104,303,595,41.65
2017,1,4,4,30,25.8,124,2.6,1015,86,501,738,33.21
2017,1,4,5,30,28.1,137,2.2,1015,65,653,814,26.39
2017,1,4,6,30,29.3,128,1.7,1013,39,751,882,26.36
2017,1,4,7,30,30,129,1.7,1012,12,768,889,25.98
2017,1,4,8,30,30.2,125,2,1011,174,712,871,25.35
2017,1,4,9,30,30,133,2.1,1011,345,576,771,25.72
2017,1,4,10,30,29.3,113,2,1011,340,399,673,27.06
2017,1,4,11,30,27.1,76,1.7,1011,334,189,473,32.31
2017,1,4,12,30,24.9,11,1.5,1012,333,12,59,38.74
2017,1,4,13,30,24,0,1.5,1013,341,0,0,41.01
2017,1,4,14,30,23.4,0,1.5,1013,176,0,0,42.63
2017,1,4,15,30,23,0,1.4,1013,18,0,0,43.24
2017,1,4,16,30,22.5,0,1.3,1013,45,0,0,43.7
2017,1,4,17,30,22,0,1.3,1013,71,0,0,42.25
2017,1,4,18,30,21.3,0,1.2,1012,91,0,0,38.68
2017,1,4,19,30,20.6,0,1.1,1012,106,0,0,38.51
2017,1,4,20,30,20,0,1.1,1012,117,0,0,40.23
2017,1,4,21,30,19.6,0,1.3,1012,123,0,0,41.57
2017,1,4,22,30,19.3,0,1.4,1012,125,0,0,43.25
2017,1,4,23,30,19.1,0,1.5,1012,126,0,0,45.73
2017,1,5,0,30,18.6,0,1.8,1013,128,0,0,49.56
2017,1,5,1,30,18.9,0,1.9,1014,132,0,0,50.99
2017,1,5,2,30,20.6,52,2,1015,137,93,286,48.33
2017,1,5,3,30,23.2,105,1.9,1015,127,300,568,39.85
2017,1,5,4,30,25.9,133,1.5,1015,73,497,711,32.69
2017,1,5,5,30,27.7,149,1.3,1014,172,649,787,28.28
2017,1,5,6,30,28.8,179,1.4,1013,305,725,773,25.24
2017,1,5,7,30,29.4,179,1.7,1011,298,743,783,27.23
2017,1,5,8,30,29.6,172,2,1010,297,689,764,26.97
2017,1,5,9,30,29.3,141,2.1,1010,298,576,755,26.93
2017,1,5,10,30,28.6,118,2,1010,299,398,656,27.23
2017,1,5,11,30,26.6,80,1.5,1010,301,191,461,30.88
2017,1,5,12,30,24.5,11,1.2,1011,304,13,59,36.05
2017,1,5,13,30,23.6,0,1.2,1011,310,0,0,37.88
2017,1,5,14,30,23.1,0,1.1,1012,318,0,0,38.89
2017,1,5,15,30,22.9,0,1.1,1012,327,0,0,39.52
2017,1,5,16,30,22.7,0,1.3,1012,342,0,0,42.48
2017,1,5,17,30,22.4,0,1.4,1011,201,0,0,42.15
2017,1,5,18,30,21.7,0,1.5,1011,91,0,0,46.74
2017,1,5,19,30,21,0,1.6,1011,136,0,0,52.28
2017,1,5,20,30,20.2,0,1.6,1010,142,0,0,57.16
2017,1,5,21,30,19.6,0,1.6,1010,145,0,0,61.48
2017,1,5,22,30,19.2,0,1.6,1010,148,0,0,64.62
2017,1,5,23,30,19,0,1.6,1011,150,0,0,66.48
2017,1,6,0,30,18.7,0,1.8,1012,154,0,0,66.6
2017,1,6,1,30,18.9,0,1.8,1013,160,0,0,65.57
2017,1,6,2,30,20.1,54,1.9,1013,181,88,240,60.93
2017,1,6,3,30,22.1,116,1.9,1014,230,291,511,54.34
2017,1,6,4,30,24.4,151,1.7,1014,245,486,656,45.49
2017,1,6,5,30,26.4,169,1.5,1013,233,637,737,36.19
2017,1,6,6,30,27.5,182,1.5,1012,242,725,766,31.31
2017,1,6,7,30,28.2,182,1.8,1011,253,744,779,29.7
2017,1,6,8,30,28.3,173,2.3,1010,260,690,763,30.33
2017,1,6,9,30,27.9,172,2.5,1009,264,560,672,33.88
2017,1,6,10,30,27.1,141,2.5,1009,266,386,568,36.62
2017,1,6,11,30,25.2,91,2.1,1010,267,182,374,42.75
2017,1,6,12,30,23.2,10,1.9,1010,267,12,36,50.81
2017,1,6,13,30,22.1,0,2,1011,263,0,0,56.14
2017,1,6,14,30,21.5,0,2.1,1011,255,0,0,62.17
2017,1,6,15,30,20.9,0,2.2,1011,241,0,0,68.86
2017,1,6,16,30,20.4,0,2.3,1011,227,0,0,75.72
2017,1,6,17,30,19.9,0,2.3,1011,217,0,0,82.51
2017,1,6,18,30,19.5,0,2.3,1010,211,0,0,88.44
2017,1,6,19,30,19.2,0,2.2,1010,207,0,0,93.39
2017,1,6,20,30,19,0,2.1,1010,203,0,0,96.87
2017,1,6,21,30,18.8,0,1.9,1010,197,0,0,99.26
2017,1,6,22,30,18.6,0,1.8,1009,191,0,0,100
2017,1,6,23,30,18.5,0,1.8,1010,189,0,0,100
2017,1,7,0,30,18.2,0,1.7,1010,179,0,0,100
2017,1,7,1,30,18.9,0,2,1011,174,0,0,96.18
2017,1,7,2,30,20.6,59,2.4,1011,177,84,179,84.68
2017,1,7,3,30,22.8,127,2.4,1011,195,282,450,73.59
2017,1,7,4,30,24.8,162,2.4,1011,222,473,607,63.08
2017,1,7,5,30,26.1,182,2.6,1011,242,622,691,56.06
2017,1,7,6,30,26.8,349,2.9,1009,254,484,191,53.29
2017,1,7,7,30,27.1,215,3.2,1008,260,721,699,51.98
2017,1,7,8,30,27.1,322,3.5,1007,265,503,266,51.7
2017,1,7,9,30,26.8,196,3.5,1007,267,542,596,52.62
2017,1,7,10,30,26.2,160,3.4,1007,266,374,495,54.82
2017,1,7,11,30,24.9,103,2.9,1008,260,178,305,59.92
2017,1,7,12,30,23.4,11,2.7,1008,248,12,22,68.28
2017,1,7,13,30,22.5,0,3,1009,233,0,0,76.18
2017,1,7,14,30,22.1,0,3.3,1009,220,0,0,81.91
2017,1,7,15,30,21.7,0,3.4,1010,214,0,0,87.14
2017,1,7,16,30,21.3,0,3.3,1009,213,0,0,90.94
2017,1,7,17,30,21,0,3.1,1009,218,0,0,93.49
2017,1,7,18,30,20.7,0,2.9,1009,223,0,0,95.61
2017,1,7,19,30,20.4,0,2.6,1008,229,0,0,97.23
2017,1,7,20,30,20.1,0,2.4,1008,234,0,0,98.32
2017,1,7,21,30,19.9,0,2.3,1008,240,0,0,97.96
2017,1,7,22,30,19.6,0,2.2,1008,245,0,0,97.21
2017,1,7,23,30,19.6,0,2.2,1008,248,0,0,94.03
2017,1,8,0,30,19.4,0,2.1,1009,249,0,0,91.99
2017,1,8,1,30,19.8,0,2.1,1010,246,0,0,87.17
2017,1,8,2,30,21.1,60,2.2,1011,245,85,179,78.86
2017,1,8,3,30,22.9,127,2.3,1012,243,285,463,67.71
2017,1,8,4,30,24.5,162,2.4,1012,243,475,612,58.92
2017,1,8,5,30,25.8,184,2.5,1011,253,626,694,52.62
2017,1,8,6,30,26.7,217,2.6,1010,265,702,684,48.41
2017,1,8,7,30,27.2,360,2.8,1009,274,479,164,45.92
2017,1,8,8,30,27.4,326,2.9,1008,281,496,250,44.7
2017,1,8,9,30,27.2,269,2.8,1008,287,399,223,44.82
2017,1,8,10,30,26.6,151,2.6,1008,293,387,541,46.32
2017,1,8,11,30,25.2,99,1.9,1008,298,185,345,50.09
2017,1,8,12,30,23.7,12,1.4,1009,303,14,28,55.31
2017,1,8,13,30,22.9,0,1.5,1009,311,0,0,56.22
2017,1,8,14,30,22.3,0,1.7,1010,320,0,0,54.92
2017,1,8,15,30,21.6,0,1.9,1010,328,0,0,53.57
2017,1,8,16,30,20.8,0,2.2,1010,336,0,0,54.55
2017,1,8,17,30,20,0,2.5,1010,342,0,0,56.37
2017,1,8,18,30,19.1,0,2.8,1010,349,0,0,58.88
2017,1,8,19,30,18.1,0,2.9,1010,177,0,0,61.86
2017,1,8,20,30,17.2,0,2.9,1009,9,0,0,64.38
2017,1,8,21,30,16.4,0,2.8,1009,23,0,0,66.34
2017,1,8,22,30,15.7,0,2.6,1009,40,0,0,67.86
2017,1,8,23,30,15.4,0,2.4,1010,49,0,0,67.61
2017,1,9,0,30,14.9,0,2.2,1010,71,0,0,68.27
2017,1,9,1,30,15.6,0,2.1,1011,81,0,0,62.87
2017,1,9,2,30,17.4,56,2.1,1012,86,90,239,53.21
2017,1,9,3,30,19.9,115,1.8,1013,59,298,535,43.98
2017,1,9,4,30,22.7,147,1.9,1013,171,498,684,36.55
2017,1,9,5,30,24.8,166,2.4,1013,307,652,762,32.37
2017,1,9,6,30,26,183,2.9,1012,304,737,780,29.08
2017,1,9,7,30,26.7,183,3.2,1011,304,758,791,26.62
2017,1,9,8,30,26.9,175,3.4,1010,305,705,776,25.82
2017,1,9,9,30,26.7,165,3.3,1010,307,583,714,25.95
2017,1,9,10,30,26.1,136,2.9,1010,309,407,618,26.47
2017,1,9,11,30,24.3,91,2.1,1010,309,200,432,29.13
2017,1,9,12,30,22.3,14,1.6,1011,309,16,58,33.77
2017,1,9,13,30,21.5,0,1.6,1011,311,0,0,34.71
2017,1,9,14,30,21,0,1.7,1012,315,0,0,35.93
2017,1,9,15,30,20.4,0,1.9,1012,320,0,0,39.36
2017,1,9,16,30,19.8,0,2.2,1012,326,0,0,44.72
2017,1,9,17,30,19,0,2.5,1012,335,0,0,52.24
2017,1,9,18,30,18.2,0,2.7,1012,348,0,0,60.71
2017,1,9,19,30,17.4,0,2.9,1011,181,0,0,68.57
2017,1,9,20,30,16.7,0,3.1,1011,13,0,0,73.18
2017,1,9,21,30,16.1,0,3.1,1011,22,0,0,76.75
2017,1,9,22,30,15.6,0,3.1,1011,33,0,0,78.73
2017,1,9,23,30,15.4,0,3.1,1011,38,0,0,77.82
2017,1,10,0,30,15,0,2.8,1013,61,0,0,77.5
2017,1,10,1,30,15.6,0,2.7,1014,79,0,0,72.12
2017,1,10,2,30,17.3,56,2.6,1014,88,84,200,62.26
2017,1,10,3,30,19.8,128,2.7,1015,72,287,462,51.11
2017,1,10,4,30,22.4,168,2.8,1015,53,480,609,42.34
2017,1,10,5,30,24.5,191,2.9,1014,43,633,693,36.47
2017,1,10,6,30,25.9,223,2.8,1013,32,713,688,32.31
2017,1,10,7,30,26.8,225,2.7,1012,24,734,698,29.68
2017,1,10,8,30,27.3,216,2.8,1011,19,682,679,28.38
2017,1,10,9,30,27.2,175,2.9,1011,15,575,681,28.77
2017,1,10,10,30,26.7,147,2.9,1011,12,398,571,29.81
2017,1,10,11,30,24.7,97,2.6,1011,183,191,373,34.34
2017,1,10,12,30,22.6,13,2.6,1012,357,15,48,40.87
2017,1,10,13,30,21.7,0,3,1013,180,0,0,44.32
2017,1,10,14,30,21.1,0,3.3,1013,4,0,0,47.49
2017,1,10,15,30,20.5,0,3.4,1014,9,0,0,50.97
2017,1,10,16,30,19.8,0,3.5,1014,15,0,0,54.62
2017,1,10,17,30,19.1,0,3.5,1014,24,0,0,57.9
2017,1,10,18,30,18.3,0,3.5,1013,34,0,0,60.8
2017,1,10,19,30,17.5,0,3.5,1013,42,0,0,63.18
2017,1,10,20,30,16.9,0,3.6,1013,46,0,0,64.1
2017,1,10,21,30,16.3,0,3.6,1013,47,0,0,62.23
2017,1,10,22,30,15.7,0,3.5,1013,51,0,0,62.16
2017,1,10,23,30,15.4,0,3.4,1013,54,0,0,62.14
2017,1,11,0,30,14.8,0,3.2,1014,60,0,0,63.6
2017,1,11,1,30,15.5,0,3.2,1015,65,0,0,59.54
2017,1,11,2,30,17.3,55,3.4,1015,66,86,219,52.54
2017,1,11,3,30,19.8,123,3.5,1016,54,292,493,43.67
2017,1,11,4,30,22.4,160,3.4,1016,34,492,645,35.94
2017,1,11,5,30,24.4,180,3.3,1015,15,647,731,31.04
2017,1,11,6,30,25.6,181,3.2,1014,178,742,786,27.64
2017,1,11,7,30,26.4,180,3.2,1012,346,765,801,25.47
2017,1,11,8,30,26.7,171,3.3,1011,340,717,794,24.3
2017,1,11,9,30,26.5,187,3.3,1011,336,577,660,24.18
2017,1,11,10,30,25.9,152,3.2,1011,334,403,569,24.97
2017,1,11,11,30,24,96,2.6,1012,331,198,398,28.22
2017,1,11,12,30,21.9,14,2.3,1012,330,18,70,32.95
2017,1,11,13,30,21,0,2.3,1013,335,0,0,34.02
2017,1,11,14,30,20.3,0,2.3,1013,344,0,0,35.16
2017,1,11,15,30,19.7,0,2.4,1013,176,0,0,36.71
2017,1,11,16,30,19,0,2.5,1013,9,0,0,39.18
2017,1,11,17,30,18.2,0,2.7,1013,24,0,0,42.87
2017,1,11,18,30,17.5,0,2.9,1013,39,0,0,46.8
2017,1,11,19,30,16.7,0,3,1013,53,0,0,50.94
2017,1,11,20,30,16.1,0,3,1012,65,0,0,53.48
2017,1,11,21,30,15.7,0,3.1,1012,72,0,0,53.05
2017,1,11,22,30,15.3,0,3,1012,78,0,0,51.58
2017,1,11,23,30,15.1,0,3,1012,81,0,0,51.68
2017,1,12,0,30,14.6,0,3,1013,90,0,0,53.09
2017,1,12,1,30,15.3,0,3.3,1013,96,0,0,50.51
2017,1,12,2,30,17.3,51,3.8,1014,96,96,324,44.53
2017,1,12,3,30,20.2,99,3.9,1015,85,311,618,36.8
2017,1,12,4,30,22.9,124,4,1015,68,516,763,30.08
2017,1,12,5,30,24.7,137,3.7,1014,57,676,840,25.06
2017,1,12,6,30,25.8,160,3.3,1012,47,762,841,22.15
2017,1,12,7,30,26.6,158,3,1011,38,784,854,20.21
2017,1,12,8,30,26.9,152,2.8,1010,32,731,839,19.26
2017,1,12,9,30,26.9,130,2.8,1009,26,615,817,19.14
2017,1,12,10,30,26.4,112,2.6,1009,17,433,722,19.86
2017,1,12,11,30,24.3,79,2.3,1009,184,218,536,23.19
2017,1,12,12,30,22,18,2.6,1010,356,24,123,28.94
2017,1,12,13,30,20.8,0,2.9,1011,179,0,0,31.97
2017,1,12,14,30,20,0,3.1,1011,10,0,0,34.94
2017,1,12,15,30,19.3,0,3.3,1012,26,0,0,37.94
2017,1,12,16,30,18.5,0,3.4,1012,43,0,0,40.92
2017,1,12,17,30,17.7,0,3.4,1011,60,0,0,43.4
2017,1,12,18,30,17,0,3.3,1011,75,0,0,45.29
2017,1,12,19,30,16.4,0,3.4,1011,86,0,0,46.78
2017,1,12,20,30,15.9,0,3.5,1011,91,0,0,46.57
2017,1,12,21,30,15.4,0,3.6,1011,92,0,0,46.69
2017,1,12,22,30,15,0,3.7,1011,93,0,0,47.77
2017,1,12,23,30,14.8,0,3.8,1011,95,0,0,48.31
2017,1,13,0,30,14.3,0,4,1012,99,0,0,49.69
2017,1,13,1,30,14.7,0,4.4,1013,101,0,0,48.13
2017,1,13,2,30,16.6,48,4.8,1014,101,99,367,42.3
2017,1,13,3,30,19.6,89,4.9,1014,99,316,662,34.51
2017,1,13,4,30,23,111,4.7,1014,95,523,800,27.09
2017,1,13,5,30,25.5,123,4,1013,82,682,869,22.93
2017,1,13,6,30,26.9,120,3.5,1012,60,783,925,20.79
2017,1,13,7,30,27.7,121,3.4,1011,37,801,926,19.97
2017,1,13,8,30,27.9,118,3.7,1010,23,748,908,20.71
2017,1,13,9,30,27.8,127,3.8,1010,21,614,818,21.74
2017,1,13,10,30,27.2,109,3.6,1010,20,434,726,23.19
2017,1,13,11,30,25.1,78,3.3,1010,15,220,540,26.8
2017,1,13,12,30,22.9,19,3.4,1010,17,25,126,30.74
2017,1,13,13,30,22,0,4,1011,31,0,0,30.97
2017,1,13,14,30,21.3,0,4.3,1011,47,0,0,31.68
2017,1,13,15,30,20.4,0,4.4,1011,62,0,0,33.75
2017,1,13,16,30,19.4,0,4.2,1011,72,0,0,36.5
2017,1,13,17,30,18.5,0,4.1,1011,80,0,0,39.04
2017,1,13,18,30,17.8,0,4,1011,86,0,0,40.94
2017,1,13,19,30,17.1,0,3.8,1010,91,0,0,42.74
2017,1,13,20,30,16.5,0,3.8,1010,95,0,0,44.34
2017,1,13,21,30,16.2,0,3.9,1010,98,0,0,45.02
2017,1,13,22,30,16,0,4.2,1010,101,0,0,45.26
2017,1,13,23,30,16,0,4.2,1010,103,0,0,44.56
2017,1,14,0,30,15.8,0,4.3,1011,106,0,0,44.12
2017,1,14,1,30,16.6,0,4.6,1012,109,0,0,41.71
2017,1,14,2,30,18.6,54,4.8,1013,109,84,210,35.68
2017,1,14,3,30,21.6,129,4.6,1013,112,283,446,28.67
2017,1,14,4,30,24.9,179,4.1,1013,128,472,568,23.96
2017,1,14,5,30,27.3,213,3,1013,154,618,630,23.89
2017,1,14,6,30,28.5,274,2.3,1011,184,693,582,27.21
2017,1,14,7,30,29.1,280,2.5,1010,214,712,586,31.92
2017,1,14,8,30,29.1,270,2.8,1010,234,660,561,33.42
2017,1,14,9,30,28.7,272,3.1,1009,244,532,435,35.31
2017,1,14,10,30,27.9,188,3.1,1010,254,212,54,38.05
2017,1,14,11,30,26,121,2.7,1011,266,173,197,44.23
2017,1,14,12,30,24.2,11,2.2,1012,275,12,22,52.18
2017,1,14,13,30,23.2,0,1.8,1012,278,0,0,57.62
2017,1,14,14,30,22.6,0,1.5,1013,278,0,0,61.77
2017,1,14,15,30,22.1,0,1.5,1014,279,0,0,65.47
2017,1,14,16,30,21.9,0,1.4,1014,282,0,0,67.32
2017,1,14,17,30,21.8,0,1.1,1014,155,0,0,68.43
2017,1,14,18,30,21.4,0,0.8,1013,63,0,0,70.47
2017,1,14,19,30,20.8,0,0.6,1013,105,0,0,73.18
2017,1,14,20,30,20.3,0,0.7,1013,113,0,0,74.93
2017,1,14,21,30,19.7,0,1.1,1012,123,0,0,77.15
2017,1,14,22,30,19.2,0,1.4,1012,129,0,0,79.12
2017,1,14,23,30,18.9,0,1.5,1012,130,0,0,79.57
2017,1,15,0,30,18.5,0,1.9,1013,130,0,0,80.43
2017,1,15,1,30,19.1,0,2.4,1014,130,0,0,75.89
2017,1,15,2,30,21,53,2.7,1015,132,68,104,65.8
2017,1,15,3,30,23.6,158,2.5,1015,140,262,303,54.02
2017,1,15,4,30,26,223,1.9,1015,164,451,440,44.3
2017,1,15,5,30,27.6,259,1.6,1015,201,602,532,41.04
2017,1,15,6,30,28.4,265,1.9,1014,235,698,601,40.24
2017,1,15,7,30,28.8,269,2.3,1012,256,720,610,38.94
2017,1,15,8,30,28.8,259,2.7,1012,267,671,589,38.98
2017,1,15,9,30,28.4,232,2.8,1011,272,559,545,40.01
2017,1,15,10,30,27.7,186,2.7,1012,275,392,453,41.9
2017,1,15,11,30,26,116,2.2,1012,277,194,292,46.77
2017,1,15,12,30,24,16,1.8,1013,277,19,46,55.22
2017,1,15,13,30,22.9,0,1.9,1013,274,0,0,61.42
2017,1,15,14,30,22.2,0,2,1014,268,0,0,65.76
2017,1,15,15,30,21.6,0,2.2,1014,260,0,0,69.59
2017,1,15,16,30,21.1,0,2.4,1014,254,0,0,74.2
2017,1,15,17,30,20.6,0,2.5,1014,251,0,0,79.68
2017,1,15,18,30,20.1,0,2.5,1014,250,0,0,84.93
2017,1,15,19,30,19.7,0,2.4,1013,255,0,0,88
2017,1,15,20,30,19.3,0,2.3,1013,261,0,0,89.32
2017,1,15,21,30,19,0,2.2,1013,264,0,0,88.79
2017,1,15,22,30,18.9,0,2,1013,251,0,0,86.76
2017,1,15,23,30,18.8,0,1.9,1013,240,0,0,85.35
2017,1,16,0,30,18.5,0,1.8,1014,175,0,0,86.53
2017,1,16,1,30,18.8,0,1.9,1015,159,0,0,85.47
2017,1,16,2,30,20.1,57,2,1016,159,81,171,78.16
2017,1,16,3,30,22.3,141,1.9,1016,177,166,73,62.77
2017,1,16,4,30,24.5,224,1.7,1016,214,366,275,47.63
2017,1,16,5,30,26,199,1.7,1016,242,628,663,41.65
2017,1,16,6,30,26.9,280,1.9,1015,257,630,484,39.41
2017,1,16,7,30,27.4,336,2.2,1013,269,606,364,38.57
2017,1,16,8,30,27.5,321,2.3,1012,277,551,329,39.61
2017,1,16,9,30,27.4,269,2.2,1012,282,449,298,38.79
2017,1,16,10,30,27,196,1.9,1012,284,303,236,38.35
2017,1,16,11,30,25.6,107,1.4,1012,286,143,133,40.41
2017,1,16,12,30,24.1,18,1,1012,291,18,0,43.95
2017,1,16,13,30,23.3,0,1,1013,300,0,0,45.61
2017,1,16,14,30,22.8,0,1,1013,311,0,0,47.36
2017,1,16,15,30,22.2,0,1.1,1014,319,0,0,49.78
2017,1,16,16,30,21.5,0,1.5,1014,326,0,0,51.35
2017,1,16,17,30,20.7,0,1.9,1014,336,0,0,50.8
2017,1,16,18,30,19.9,0,2.2,1013,346,0,0,53.81
2017,1,16,19,30,19,0,2.4,1013,354,0,0,59.31
2017,1,16,20,30,18.2,0,2.6,1013,181,0,0,64.47
2017,1,16,21,30,17.5,0,2.7,1013,9,0,0,68.48
2017,1,16,22,30,16.9,0,2.8,1013,16,0,0,70.54
2017,1,16,23,30,16.6,0,2.9,1013,20,0,0,71.4
2017,1,17,0,30,15.9,0,2.8,1014,36,0,0,74
2017,1,17,1,30,16.4,0,2.9,1015,44,0,0,70.61
2017,1,17,2,30,18.1,56,3,1016,48,85,208,59.9
2017,1,17,3,30,20.6,121,2.9,1017,41,291,493,49.11
2017,1,17,4,30,23.4,155,2.8,1017,21,491,648,39.12
2017,1,17,5,30,25.5,173,2.6,1016,173,648,732,33.72
2017,1,17,6,30,26.8,175,2.7,1015,327,750,793,30.36
2017,1,17,7,30,27.4,175,2.8,1013,314,774,804,29.41
2017,1,17,8,30,27.6,169,3,1012,311,724,790,29.48
2017,1,17,9,30,27.5,138,3,1012,313,614,784,30.41
2017,1,17,10,30,26.9,118,2.9,1012,318,439,698,31.53
2017,1,17,11,30,25.1,85,2.3,1012,323,227,519,34.92
2017,1,17,12,30,23,24,1.8,1013,330,31,116,40.85
2017,1,17,13,30,22,0,2,1013,340,0,0,43.07
2017,1,17,14,30,21.4,0,2.1,1014,348,0,0,43.61
2017,1,17,15,30,20.8,0,2.3,1014,356,0,0,43.29
2017,1,17,16,30,20.1,0,2.4,1014,184,0,0,43.7
2017,1,17,17,30,19.4,0,2.5,1014,14,0,0,45.72
2017,1,17,18,30,18.6,0,2.5,1014,25,0,0,49.08
2017,1,17,19,30,17.9,0,2.5,1014,36,0,0,52.41
2017,1,17,20,30,17.2,0,2.5,1013,46,0,0,55.62
2017,1,17,21,30,16.7,0,2.5,1013,54,0,0,58.06
2017,1,17,22,30,16.4,0,2.5,1013,59,0,0,58.65
2017,1,17,23,30,16.3,0,2.5,1013,60,0,0,58.76
2017,1,18,0,30,16.2,0,2.6,1014,65,0,0,58.25
2017,1,18,1,30,17,0,2.7,1015,71,0,0,52.78
2017,1,18,2,30,19,53,2.9,1016,72,95,297,46.08
2017,1,18,3,30,21.8,103,3.2,1017,61,308,591,38.52
2017,1,18,4,30,24.6,132,3.1,1017,50,509,724,32.24
2017,1,18,5,30,26.7,151,2.6,1016,36,664,789,28.2
2017,1,18,6,30,28,210,2.1,1015,177,736,723,27.24
