Year,Month,Day,Hour,Minute,Temperature,DHI,Wind Speed,Pressure,Wind Direction,GHI,DNI,Relative Humidity
2018,1,2,13,30,22.7,0,1.9,1010,310,0,0,49.28
2018,1,2,14,30,22.1,0,2.1,1010,325,0,0,50.46
2018,1,2,15,30,21.5,0,2.4,1011,344,0,0,50.93
2018,1,2,16,30,20.9,0,2.5,1011,189,0,0,51.61
2018,1,2,17,30,20.3,0,2.6,1011,37,0,0,53.13
2018,1,2,18,30,19.6,0,2.6,1010,67,0,0,54.88
2018,1,2,19,30,19.1,0,2.6,1010,91,0,0,55.83
2018,1,2,20,30,18.6,0,2.7,1010,102,0,0,56.87
2018,1,2,21,30,18.2,0,2.7,1009,106,0,0,57.69
2018,1,2,22,30,17.9,0,2.9,1009,109,0,0,58.48
2018,1,2,23,30,17.8,0,3,1009,110,0,0,58.75
2018,1,3,0,30,17.4,0,3.2,1010,113,0,0,60.35
2018,1,3,1,30,17.7,0,3.4,1011,114,0,0,59.31
2018,1,3,2,30,19.1,52,3.5,1012,115,82,201,54.5
2018,1,3,3,30,21.6,126,2.8,1013,113,277,437,46.28
2018,1,3,4,30,24.6,174,1.9,1013,130,466,572,37.25
2018,1,3,5,30,26.8,199,1.1,1013,191,610,648,32.15
2018,1,3,6,30,28.1,241,1,1011,250,678,620,30.74
2018,1,3,7,30,28.7,243,1.5,1010,271,692,626,30.4
2018,1,3,8,30,28.8,231,1.9,1010,277,638,606,31.24
2018,1,3,9,30,28.6,213,2.1,1009,280,515,528,32.3
2018,1,3,10,30,27.7,165,2,1009,285,348,434,34.64
2018,1,3,11,30,25.8,93,1.6,1010,292,155,266,40.54
2018,1,3,12,30,24,5,1.2,1010,302,6,23,46.49
2018,1,3,13,30,23.2,0,1.1,1011,314,0,0,48.67
2018,1,3,14,30,22.8,0,1,1012,333,0,0,49.71
2018,1,3,15,30,22.4,0,1,1012,182,0,0,50.59
2018,1,3,16,30,21.9,0,0.9,1012,33,0,0,52.12
2018,1,3,17,30,21.3,0,1,1012,57,0,0,53.86
2018,1,3,18,30,20.7,0,1.1,1012,72,0,0,54.02
2018,1,3,19,30,20.1,0,1.1,1011,82,0,0,56.09
2018,1,3,20,30,19.7,0,1.2,1011,91,0,0,57.31
2018,1,3,21,30,19.4,0,1.2,1011,106,0,0,56.81
2018,1,3,22,30,19.2,0,1.1,1011,122,0,0,55.86
2018,1,3,23,30,19.1,0,1.1,1011,130,0,0,55.2
2018,1,4,0,30,18.8,0,1.1,1012,141,0,0,55.62
2018,1,4,1,30,19.2,0,1,1012,145,0,0,53.82
2018,1,4,2,30,20.8,54,1.3,1013,150,80,183,49.95
2018,1,4,3,30,23.5,131,1.5,1014,160,276,420,41.83
2018,1,4,4,30,25.9,176,1.3,1014,189,465,564,36.97
2018,1,4,5,30,27.5,199,1.4,1013,222,609,646,38.07
2018,1,4,6,30,28.3,216,1.9,1012,242,691,674,37.19
2018,1,4,7,30,28.7,216,2.3,1011,255,709,686,36.81
2018,1,4,8,30,28.6,206,2.5,1010,264,655,667,37.57
2018,1,4,9,30,28.3,196,2.6,1010,269,532,586,38.54
2018,1,4,10,30,27.5,155,2.5,1010,272,363,490,40.58
2018,1,4,11,30,25.6,93,2,1010,277,168,316,46.92
2018,1,4,12,30,23.6,7,1.5,1011,281,8,32,56.45
2018,1,4,13,30,22.8,0,1.5,1011,284,0,0,61.34
2018,1,4,14,30,22.4,0,1.5,1012,286,0,0,63.88
2018,1,4,15,30,22.1,0,1.7,1012,282,0,0,64.75
2018,1,4,16,30,21.7,0,1.8,1012,272,0,0,66.72
2018,1,4,17,30,21.2,0,1.8,1012,264,0,0,70.84
2018,1,4,18,30,20.6,0,1.7,1012,264,0,0,75.41
2018,1,4,19,30,20,0,1.6,1011,296,0,0,79.68
2018,1,4,20,30,19.3,0,1.6,1011,195,0,0,83.67
2018,1,4,21,30,18.6,0,1.8,1011,76,0,0,86.95
2018,1,4,22,30,17.9,0,2,1011,93,0,0,89.85
2018,1,4,23,30,17.7,0,2,1011,99,0,0,89.25
2018,1,5,0,30,17.1,0,2,1011,114,0,0,88.37
2018,1,5,1,30,17.6,0,1.9,1012,123,0,0,83.33
2018,1,5,2,30,19.3,54,1.9,1013,127,86,226,73.7
2018,1,5,3,30,21.9,120,1.9,1014,101,288,488,61.21
2018,1,5,4,30,24.6,154,1.8,1014,197,480,637,45.2
2018,1,5,5,30,26.4,173,2.1,1013,312,631,722,35.78
2018,1,5,6,30,27.4,190,2.2,1012,304,715,743,32.03
2018,1,5,7,30,27.9,187,2.3,1011,299,738,765,31.77
2018,1,5,8,30,28,175,2.4,1010,297,686,756,32.05
2018,1,5,9,30,27.8,152,2.4,1009,296,571,727,31.76
2018,1,5,10,30,27.1,124,2.3,1009,298,395,636,32.37
2018,1,5,11,30,25,81,2,1009,303,188,449,37.24
2018,1,5,12,30,22.9,11,1.9,1010,312,13,68,42.97
2018,1,5,13,30,22,0,2,1011,325,0,0,42.73
2018,1,5,14,30,21.4,0,2.2,1011,339,0,0,42.05
2018,1,5,15,30,20.8,0,2.2,1011,353,0,0,42.13
2018,1,5,16,30,20.3,0,2.2,1011,187,0,0,42.48
2018,1,5,17,30,19.7,0,2.1,1011,21,0,0,43.47
2018,1,5,18,30,19.1,0,2.1,1011,34,0,0,45.26
2018,1,5,19,30,18.4,0,2.1,1011,45,0,0,48.24
2018,1,5,20,30,17.7,0,2,1010,54,0,0,51.54
2018,1,5,21,30,17.1,0,1.9,1010,64,0,0,54.24
2018,1,5,22,30,16.6,0,1.8,1010,74,0,0,55.58
2018,1,5,23,30,16.4,0,1.8,1010,78,0,0,55.28
2018,1,6,0,30,15.9,0,1.7,1011,92,0,0,56.57
2018,1,6,1,30,16.6,0,1.6,1012,100,0,0,53.37
2018,1,6,2,30,18.6,51,1.7,1013,103,95,311,47.09
2018,1,6,3,30,21.4,101,1.8,1013,72,303,589,37.46
2018,1,6,4,30,23.9,132,1.6,1013,193,499,718,32.86
2018,1,6,5,30,25.5,148,1.6,1012,321,649,788,29.92
2018,1,6,6,30,26.5,171,1.8,1011,294,731,792,28.19
2018,1,6,7,30,26.9,173,2.2,1010,288,748,797,28.95
2018,1,6,8,30,27,169,2.6,1010,291,692,771,30.21
2018,1,6,9,30,26.8,138,2.7,1009,297,579,764,31.91
2018,1,6,10,30,26.2,117,2.6,1009,305,401,663,34.26
2018,1,6,11,30,24.5,80,2.1,1010,315,194,467,39.42
2018,1,6,12,30,22.6,13,1.7,1010,325,15,69,46.54
2018,1,6,13,30,21.8,0,1.8,1011,338,0,0,48.59
2018,1,6,14,30,21.3,0,1.9,1011,352,0,0,49.46
2018,1,6,15,30,20.8,0,1.9,1012,183,0,0,49.76
2018,1,6,16,30,20.3,0,2,1012,13,0,0,49.77
2018,1,6,17,30,19.8,0,2.1,1012,22,0,0,50.2
2018,1,6,18,30,19.2,0,2.3,1012,29,0,0,51.68
2018,1,6,19,30,18.6,0,2.4,1011,35,0,0,54.06
2018,1,6,20,30,17.9,0,2.5,1011,40,0,0,57.4
2018,1,6,21,30,17.2,0,2.6,1011,44,0,0,61.02
2018,1,6,22,30,16.6,0,2.6,1011,48,0,0,64.07
2018,1,6,23,30,16.3,0,2.6,1011,50,0,0,65.61
2018,1,7,0,30,15.6,0,2.6,1012,58,0,0,68.56
2018,1,7,1,30,16.2,0,2.7,1013,62,0,0,65.61
2018,1,7,2,30,18.2,50,2.9,1014,64,96,324,57.48
2018,1,7,3,30,20.9,97,3.1,1014,54,307,613,46.17
2018,1,7,4,30,23.6,123,3,1014,36,511,758,35.53
2018,1,7,5,30,25.3,136,2.8,1014,21,665,832,29.9
2018,1,7,6,30,26.4,160,2.5,1012,181,746,827,25.81
2018,1,7,7,30,27,160,2.4,1011,343,766,837,24.51
2018,1,7,8,30,27.1,152,2.5,1011,332,710,821,24.41
2018,1,7,9,30,27,153,2.7,1010,327,581,738,24.72
2018,1,7,10,30,26.3,127,2.7,1010,325,403,639,25.86
2018,1,7,11,30,24.3,83,2.5,1011,322,193,446,30.15
2018,1,7,12,30,22.2,12,2.4,1011,323,14,67,36.02
2018,1,7,13,30,21.2,0,2.6,1012,330,0,0,37.99
2018,1,7,14,30,20.6,0,2.6,1013,338,0,0,39.73
2018,1,7,15,30,20,0,2.6,1013,346,0,0,41.67
2018,1,7,16,30,19.3,0,2.6,1013,175,0,0,44.5
2018,1,7,17,30,18.6,0,2.6,1012,6,0,0,48.1
2018,1,7,18,30,17.9,0,2.6,1012,18,0,0,52.07
2018,1,7,19,30,17.2,0,2.6,1012,31,0,0,55.86
2018,1,7,20,30,16.6,0,2.6,1011,44,0,0,58.91
2018,1,7,21,30,16.2,0,2.6,1011,57,0,0,60.54
2018,1,7,22,30,16,0,2.5,1010,72,0,0,60.76
2018,1,7,23,30,15.9,0,2.5,1011,79,0,0,57.6
2018,1,8,0,30,15.8,0,2.4,1012,99,0,0,55.17
2018,1,8,1,30,16.4,0,2.4,1013,108,0,0,51.73
2018,1,8,2,30,18.3,51,2.6,1014,113,90,273,46.22
2018,1,8,3,30,21.1,110,2.7,1014,110,294,536,37.57
2018,1,8,4,30,24,146,2.4,1014,115,488,667,30.76
2018,1,8,5,30,26.1,170,1.9,1014,141,635,730,27.61
2018,1,8,6,30,27.3,231,1.4,1012,171,692,649,26.5
2018,1,8,7,30,28.1,234,1.3,1011,198,710,657,26.97
2018,1,8,8,30,28.5,225,1.4,1010,219,655,632,26.86
2018,1,8,9,30,28.2,218,1.6,1010,237,526,528,29.23
2018,1,8,10,30,27.4,176,1.6,1010,255,360,424,32.16
2018,1,8,11,30,25.4,102,1.6,1010,277,164,250,39.34
2018,1,8,12,30,23.4,7,1.7,1011,297,8,24,46.61
2018,1,8,13,30,22.6,0,1.8,1012,314,0,0,48.53
2018,1,8,14,30,22,0,1.9,1013,330,0,0,49.75
2018,1,8,15,30,21.4,0,2.1,1013,347,0,0,50.29
2018,1,8,16,30,20.9,0,2.2,1013,189,0,0,50.2
2018,1,8,17,30,20.4,0,2.3,1013,39,0,0,50.56
2018,1,8,18,30,19.8,0,2.2,1012,72,0,0,52.08
2018,1,8,19,30,19.3,0,2.3,1012,96,0,0,53.5
2018,1,8,20,30,18.7,0,2.3,1012,108,0,0,55.44
2018,1,8,21,30,18.2,0,2.4,1012,112,0,0,57.41
2018,1,8,22,30,17.8,0,2.4,1012,113,0,0,59.3
2018,1,8,23,30,17.6,0,2.4,1012,114,0,0,60.57
2018,1,9,0,30,17.2,0,2.7,1013,118,0,0,62.79
2018,1,9,1,30,17.6,0,3.1,1014,121,0,0,61.8
2018,1,9,2,30,19,46,3.5,1015,124,59,97,56.41
2018,1,9,3,30,21.3,150,3.5,1016,127,240,263,48.22
2018,1,9,4,30,24.2,226,3.3,1016,134,420,380,40.13
2018,1,9,5,30,26.7,273,2.8,1015,145,562,453,34.76
2018,1,9,6,30,28.1,291,2.1,1014,156,652,508,34
2018,1,9,7,30,28.9,294,1.6,1013,168,671,520,33.58
2018,1,9,8,30,29.2,279,1.3,1012,182,619,498,31.86
2018,1,9,9,30,29,256,1.1,1012,203,498,415,32.32
2018,1,9,10,30,28.2,194,1,1011,241,337,327,34.33
2018,1,9,11,30,26.3,102,1.2,1012,284,149,189,42.2
2018,1,9,12,30,24.5,6,1.4,1012,315,7,17,48.52
2018,1,9,13,30,23.6,0,1.6,1013,167,0,0,51.34
2018,1,9,14,30,22.9,0,1.8,1014,28,0,0,53.04
2018,1,9,15,30,22.4,0,2.1,1014,65,0,0,53.17
2018,1,9,16,30,21.8,0,2.6,1015,89,0,0,52.68
2018,1,9,17,30,21.4,0,3.1,1014,101,0,0,50.92
2018,1,9,18,30,21,0,3.6,1014,106,0,0,50.81
2018,1,9,19,30,20.5,0,3.9,1014,108,0,0,52.19
2018,1,9,20,30,19.9,0,3.9,1013,108,0,0,54.17
2018,1,9,21,30,19.4,0,3.7,1013,106,0,0,55.5
2018,1,9,22,30,18.9,0,3.7,1013,104,0,0,56.5
2018,1,9,23,30,18.7,0,3.7,1013,104,0,0,56.51
2018,1,10,0,30,18.1,0,3.7,1014,106,0,0,58.13
2018,1,10,1,30,18.3,0,3.9,1015,107,0,0,56.87
2018,1,10,2,30,19.5,45,4,1016,106,59,99,52.12
2018,1,10,3,30,21.9,145,4,1016,106,240,277,44.18
2018,1,10,4,30,25.1,218,4,1016,111,423,401,36.01
2018,1,10,5,30,27.6,255,3.2,1015,111,562,479,31.46
2018,1,10,6,30,29,269,2.1,1014,100,649,534,32.17
2018,1,10,7,30,29.9,272,1.5,1013,80,667,542,31.36
2018,1,10,8,30,30.2,260,1.4,1012,50,618,522,30.32
2018,1,10,9,30,30,244,1.6,1012,21,496,429,30.99
2018,1,10,10,30,29.1,188,1.7,1012,184,336,337,33.65
2018,1,10,11,30,27.1,101,1.7,1012,358,150,193,40.84
2018,1,10,12,30,25.2,7,1.9,1013,186,8,19,46.99
2018,1,10,13,30,24.4,0,2.2,1013,22,0,0,48.27
2018,1,10,14,30,23.9,0,2.4,1014,42,0,0,48.34
2018,1,10,15,30,23.3,0,2.6,1014,63,0,0,48.49
2018,1,10,16,30,22.7,0,2.9,1014,81,0,0,48.26
2018,1,10,17,30,22.2,0,3.1,1014,93,0,0,47.31
2018,1,10,18,30,21.6,0,3.1,1013,102,0,0,46.99
2018,1,10,19,30,21,0,3.1,1013,108,0,0,47.54
2018,1,10,20,30,20.4,0,3,1013,110,0,0,48.53
2018,1,10,21,30,19.8,0,2.8,1012,110,0,0,49.59
2018,1,10,22,30,19.3,0,2.7,1013,109,0,0,50.57
2018,1,10,23,30,19,0,2.7,1013,109,0,0,51.16
2018,1,11,0,30,18.5,0,2.8,1014,110,0,0,52.69
2018,1,11,1,30,18.9,0,3.1,1015,110,0,0,51.41
2018,1,11,2,30,20.3,48,3.4,1016,107,67,131,47.15
2018,1,11,3,30,22.9,136,3.4,1016,103,250,333,39.95
2018,1,11,4,30,26,196,3,1016,103,434,462,33.32
2018,1,11,5,30,28.4,231,2.3,1015,86,575,537,29.92
2018,1,11,6,30,29.6,255,1.7,1014,44,656,561,31.02
2018,1,11,7,30,30.3,261,1.8,1013,187,674,565,30.62
2018,1,11,8,30,30.5,253,2.1,1012,350,622,536,31.27
2018,1,11,9,30,30.3,248,2.5,1011,344,503,434,32.78
2018,1,11,10,30,29.6,180,2.7,1011,343,198,43,34.86
2018,1,11,11,30,28,108,2.7,1011,344,154,183,39.27
2018,1,11,12,30,26.5,7,2.9,1012,349,8,15,43.11
2018,1,11,13,30,26,0,3.5,1012,179,0,0,43.36
2018,1,11,14,30,25.5,0,3.8,1013,11,0,0,44.14
2018,1,11,15,30,25,0,3.8,1013,24,0,0,45.18
2018,1,11,16,30,24.5,0,3.6,1013,38,0,0,45.95
2018,1,11,17,30,23.9,0,3.5,1013,52,0,0,46.6
2018,1,11,18,30,23.4,0,3.3,1013,66,0,0,46.76
2018,1,11,19,30,22.9,0,3.2,1013,79,0,0,46.92
2018,1,11,20,30,22.5,0,3.1,1012,87,0,0,46.94
2018,1,11,21,30,22,0,2.9,1012,92,0,0,47.76
2018,1,11,22,30,21.4,0,2.7,1012,96,0,0,49.11
2018,1,11,23,30,21.1,0,2.7,1012,98,0,0,49.54
2018,1,12,0,30,20.5,0,2.8,1012,106,0,0,50.86
2018,1,12,1,30,20.9,0,3.1,1013,109,0,0,49.17
2018,1,12,2,30,22.2,50,3.2,1014,108,66,115,45.01
2018,1,12,3,30,24.6,101,3,1014,103,101,0,38.6
2018,1,12,4,30,27.4,229,2.6,1014,100,276,92,33.14
2018,1,12,5,30,29.4,286,1.8,1014,92,326,62,32.99
2018,1,12,6,30,30.6,354,1.2,1012,45,474,169,32.79
2018,1,12,7,30,31.4,353,1.1,1011,159,551,270,31.45
2018,1,12,8,30,31.4,287,1.5,1010,309,617,479,32.35
2018,1,12,9,30,31.1,266,1.9,1010,307,507,406,34.31
2018,1,12,10,30,30.3,195,2.1,1010,310,251,126,36.87
2018,1,12,11,30,28.7,112,1.9,1011,316,157,177,41.62
2018,1,12,12,30,27,8,1.9,1011,326,9,16,47.12
2018,1,12,13,30,26.2,0,2.1,1012,339,0,0,48.94
2018,1,12,14,30,25.6,0,2.2,1012,173,0,0,50.19
2018,1,12,15,30,25,0,2.2,1013,9,0,0,51.55
2018,1,12,16,30,24.5,0,2,1013,27,0,0,52.58
2018,1,12,17,30,24.2,0,1.9,1012,47,0,0,52.87
2018,1,12,18,30,23.9,0,1.9,1012,66,0,0,53.14
2018,1,12,19,30,23.6,0,1.9,1012,82,0,0,53.36
2018,1,12,20,30,23.3,0,1.9,1011,94,0,0,53.36
2018,1,12,21,30,23,0,2,1011,102,0,0,53.4
2018,1,12,22,30,22.7,0,2.2,1011,105,0,0,53.41
2018,1,12,23,30,22.6,0,2.4,1011,106,0,0,52.86
2018,1,13,0,30,22,0,2.8,1012,106,0,0,54.27
2018,1,13,1,30,22.2,0,3.3,1012,106,0,0,53.26
2018,1,13,2,30,23.4,48,3.7,1013,106,62,97,49.14
2018,1,13,3,30,25.7,147,3.5,1014,109,246,290,42.18
2018,1,13,4,30,28.1,232,2.9,1014,114,331,194,37.38
2018,1,13,5,30,29.9,295,2,1013,123,346,79,36.08
2018,1,13,6,30,31.1,353,1.3,1012,148,452,138,34.14
2018,1,13,7,30,31.7,318,1,1011,202,350,43,32.87
2018,1,13,8,30,31.7,216,1.4,1010,247,221,8,33.21
2018,1,13,9,30,31.3,249,1.9,1010,262,273,41,35.24
2018,1,13,10,30,30.5,32,2.1,1010,272,32,0,38.02
2018,1,13,11,30,29,99,2,1010,284,108,34,42.75
2018,1,13,12,30,27.6,7,2,1011,301,8,11,47.54
2018,1,13,13,30,26.8,0,2.2,1011,320,0,0,49.27
2018,1,13,14,30,26.2,0,2.2,1012,338,0,0,50.22
2018,1,13,15,30,25.6,0,2,1012,175,0,0,51.21
2018,1,13,16,30,25.1,0,1.7,1012,13,0,0,52.12
2018,1,13,17,30,24.7,0,1.5,1012,34,0,0,52.96
2018,1,13,18,30,24.4,0,1.3,1012,57,0,0,53.67
2018,1,13,19,30,24.2,0,1.1,1011,82,0,0,53.92
2018,1,13,20,30,24,0,1,1011,108,0,0,53.86
2018,1,13,21,30,24,0,0.9,1011,129,0,0,51.72
2018,1,13,22,30,23.9,0,0.8,1010,143,0,0,51.07
2018,1,13,23,30,23.8,0,0.8,1010,150,0,0,50.58
2018,1,14,0,30,23.6,0,0.9,1011,155,0,0,50.96
2018,1,14,1,30,23.8,0,1,1012,155,0,0,50.78
2018,1,14,2,30,24.7,48,1.3,1013,157,57,66,48.95
2018,1,14,3,30,26.3,43,1.2,1014,173,43,0,44.75
2018,1,14,4,30,28.1,102,0.9,1014,206,102,0,42.8
2018,1,14,5,30,29.9,277,1.1,1013,240,308,47,40.35
2018,1,14,6,30,31.2,356,1.5,1012,262,483,177,37.44
2018,1,14,7,30,31.7,352,1.9,1011,275,414,84,37.65
2018,1,14,8,30,31.8,325,2.1,1011,282,380,79,38.11
2018,1,14,9,30,31.7,258,2,1010,288,288,51,38.34
2018,1,14,10,30,31.3,188,1.7,1010,293,309,269,39.12
2018,1,14,11,30,30.1,116,1.2,1010,297,169,202,41.84
2018,1,14,12,30,28.8,11,0.7,1011,301,12,23,45.46
2018,1,14,13,30,28.1,0,0.7,1012,307,0,0,46.19
2018,1,14,14,30,27.8,0,0.6,1013,315,0,0,46.36
2018,1,14,15,30,27.5,0,0.6,1013,324,0,0,46.79
2018,1,14,16,30,27,0,0.6,1013,337,0,0,48.16
2018,1,14,17,30,26.4,0,0.6,1013,173,0,0,50.39
2018,1,14,18,30,25.6,0,0.7,1012,8,0,0,53.77
2018,1,14,19,30,24.8,0,1,1012,16,0,0,56.77
2018,1,14,20,30,24.1,0,1.2,1012,20,0,0,59.7
2018,1,14,21,30,23.5,0,1.4,1012,22,0,0,62.12
2018,1,14,22,30,23.2,0,1.7,1012,27,0,0,62.61
2018,1,14,23,30,23,0,1.8,1012,31,0,0,62.13
2018,1,15,0,30,22.6,0,1.9,1013,61,0,0,62.65
2018,1,15,1,30,23.1,0,2.1,1014,83,0,0,60.26
2018,1,15,2,30,24.6,54,2.3,1015,92,75,152,55.07
2018,1,15,3,30,27,132,2.3,1015,79,268,394,48.1
2018,1,15,4,30,29.2,176,1.9,1015,49,458,547,43.75
2018,1,15,5,30,30.8,200,1.6,1014,191,614,642,40.03
2018,1,15,6,30,31.8,223,1.7,1013,340,700,662,36.86
2018,1,15,7,30,32.2,218,2.1,1012,325,725,686,35.35
2018,1,15,8,30,32.2,207,2.5,1011,320,679,677,35.22
2018,1,15,9,30,31.9,177,2.8,1010,321,569,653,35.76
2018,1,15,10,30,31.3,143,2.8,1010,325,402,571,36.73
2018,1,15,11,30,29.7,94,2.2,1010,330,203,407,39.88
2018,1,15,12,30,27.8,19,1.7,1011,339,24,88,45.59
2018,1,15,13,30,26.8,0,1.8,1011,351,0,0,48.16
2018,1,15,14,30,26.2,0,1.9,1012,186,0,0,49.22
2018,1,15,15,30,25.6,0,1.9,1012,19,0,0,49.99
2018,1,15,16,30,25.1,0,2,1012,29,0,0,50.39
2018,1,15,17,30,24.5,0,2,1012,38,0,0,51.14
2018,1,15,18,30,24,0,2,1011,44,0,0,51.56
2018,1,15,19,30,23.5,0,2.1,1011,48,0,0,51.82
2018,1,15,20,30,23,0,2.3,1010,54,0,0,51.21
2018,1,15,21,30,22.6,0,2.4,1010,62,0,0,49.92
2018,1,15,22,30,22.2,0,2.5,1010,71,0,0,49.6
2018,1,15,23,30,22,0,2.5,1010,76,0,0,49.64
2018,1,16,0,30,21.6,0,2.6,1011,90,0,0,50.8
2018,1,16,1,30,22.3,0,3.1,1012,99,0,0,48.84
2018,1,16,2,30,24.3,51,3.5,1013,104,89,272,43.76
2018,1,16,3,30,26.8,105,3,1013,98,294,550,37.95
2018,1,16,4,30,29.2,135,2,1013,77,492,690,35.36
2018,1,16,5,30,31,155,1.3,1013,202,646,760,32.78
2018,1,16,6,30,32.1,161,1.3,1012,330,740,802,28.37
2018,1,16,7,30,32.4,164,1.9,1011,316,762,807,27.89
2018,1,16,8,30,32.3,160,2.3,1010,312,712,788,28.85
2018,1,16,9,30,31.9,141,2.4,1009,311,596,755,29.79
2018,1,16,10,30,31.3,121,2.2,1009,311,422,661,30.79
2018,1,16,11,30,29.8,86,1.6,1009,314,215,479,33.45
2018,1,16,12,30,28,21,1.1,1009,323,27,115,39.03
2018,1,16,13,30,27.3,0,1.1,1010,341,0,0,41.62
2018,1,16,14,30,27,0,1,1010,192,0,0,42.45
2018,1,16,15,30,26.7,0,0.9,1010,51,0,0,42.28
2018,1,16,16,30,26.1,0,0.9,1010,85,0,0,42.25
2018,1,16,17,30,25.4,0,1.1,1010,112,0,0,46.43
2018,1,16,18,30,24.8,0,1.4,1010,145,0,0,49.91
2018,1,16,19,30,24.2,0,1.7,1010,187,0,0,51.17
2018,1,16,20,30,23.6,0,1.8,1009,220,0,0,53.92
2018,1,16,21,30,23.2,0,1.8,1009,236,0,0,56.56
2018,1,16,22,30,22.9,0,1.7,1009,244,0,0,58.37
2018,1,16,23,30,22.9,0,1.7,1009,246,0,0,58.83
2018,1,17,0,30,22.4,0,1.6,1011,174,0,0,61.41
2018,1,17,1,30,22.5,0,1.9,1012,119,0,0,61.68
2018,1,17,2,30,23.9,52,2,1012,102,89,259,57.01
2018,1,17,3,30,26.3,105,1.8,1013,225,293,543,48.68
2018,1,17,4,30,28.4,133,1.5,1013,331,490,689,42.07
2018,1,17,5,30,29.7,149,1.5,1012,300,647,769,39.96
2018,1,17,6,30,30.7,132,1.8,1011,295,752,855,36.55
2018,1,17,7,30,31.2,135,2.1,1010,293,775,861,34.52
2018,1,17,8,30,31.2,132,2.3,1009,294,725,844,34.01
2018,1,17,9,30,31,160,2.3,1009,298,587,705,33.9
2018,1,17,10,30,30.4,134,2.1,1009,302,417,617,34.33
2018,1,17,11,30,29,92,1.5,1009,305,214,451,36.75
2018,1,17,12,30,27.1,22,1,1010,309,28,110,42.81
2018,1,17,13,30,26.1,0,0.9,1011,318,0,0,47.13
2018,1,17,14,30,25.6,0,0.9,1011,329,0,0,48.76
2018,1,17,15,30,25.3,0,0.9,1012,337,0,0,48.87
2018,1,17,16,30,24.9,0,1,1012,341,0,0,49.88
2018,1,17,17,30,24.3,0,1.3,1011,343,0,0,52.18
2018,1,17,18,30,23.7,0,1.5,1011,345,0,0,54.78
2018,1,17,19,30,23.1,0,1.8,1011,347,0,0,57.71
2018,1,17,20,30,22.6,0,1.9,1011,180,0,0,59.64
2018,1,17,21,30,21.9,0,2,1011,26,0,0,61.52
2018,1,17,22,30,21.3,0,2.1,1011,49,0,0,63.12
2018,1,17,23,30,20.9,0,2.2,1011,58,0,0,64.25
2018,1,18,0,30,20.3,0,2.2,1013,74,0,0,65.85
2018,1,18,1,30,20.9,0,2.3,1013,84,0,0,62.03
2018,1,18,2,30,22.8,50,2.5,1014,82,93,300,53.81
2018,1,18,3,30,25.3,99,2.4,1015,51,302,589,45.25
2018,1,18,4,30,27.6,124,2.1,1015,191,503,731,39.84
